x,y,z,foc,aim x,aim y,aim z
m,m,m,m,m,m,m
63.6726986731081,-237.764886949872,5,263.713502544146,2.282867,-8.52462,120
47.8093784364901,-241.455207763507,5,263.713502226476,1.714117,-8.65693,120
31.736735848003,-244.088372562717,5,263.713502476103,1.137862,-8.751337,120
15.5251412713164,-245.652852641909,5,263.713502978461,0.556625,-8.807428,120
-11.2591605599997,-262.8762542,5,279.087001558258,-0.377634,-8.816917,120
-34.458889060072,-260.851066096124,5,279.087002335799,-1.155757,-8.748991,120
-57.3886788005872,-256.782462921949,5,279.087001601727,-1.924827,-8.61253,120
-79.8689059118184,-250.702316676946,5,279.087001637044,-2.678817,-8.408601,120
-101.723468238807,-242.658257078154,5,279.087002328583,-3.411823,-8.138801,120
-122.781164863411,-232.713298445797,5,279.087001745132,-4.118102,-7.805246,120
-142.8770372318,-220.94534607138,5,279.08700244237,-4.792121,-7.410546,120
-161.853661381469,-207.446585935155,5,279.087001497757,-5.428601,-6.957796,120
-179.562381144932,-192.322762553737,5,279.087002066665,-6.022554,-6.45054,120
-195.864472669599,-175.692350614928,5,279.087002146437,-6.569329,-5.892753,120
-210.632231131423,-157.685626888875,5,279.087001783078,-7.064643,-5.288804,120
-223.749971129354,-138.4436496859,5,279.087001857842,-7.504614,-4.643425,120
-235.114932923893,-118.117153855536,5,279.08700203881,-7.885797,-3.96167,120
-244.638087420576,-96.8653699829887,5,279.087002047697,-8.205205,-3.248882,120
-252.244833592441,-74.8547770330028,5,279.08700168194,-8.460337,-2.510643,120
-257.875582878105,-52.2577982124803,5,279.087002063442,-8.649193,-1.752736,120
-261.486225977501,-29.2514502680123,5,279.087001722835,-8.770295,-0.981099,120
-263.048478388545,-6.01595679924064,5,279.087001945251,-8.822693,-0.201776,120
-262.550101977927,17.2666635491327,5,279.0870022715,-8.805977,0.579127,120
-259.99500085033,40.4140229570846,5,279.087001713179,-8.720279,1.355494,120
-255.403190765046,63.2447931909999,5,279.087001590261,-8.566269,2.121242,120
-248.810642339595,85.5801260649742,5,279.087002232995,-8.345153,2.870373,120
-240.268999268619,107.245054474299,5,279.087002216372,-8.058665,3.597018,120
-229.845173765425,128.069863025931,5,279.087002166403,-7.709048,4.295486,120
-217.620822395356,147.891417528902,5,279.087001951122,-7.299041,4.960305,120
-203.691706407113,166.554442929924,5,279.087002001982,-6.831856,5.586266,120
-188.166941572973,183.912739683287,5,279.087001963003,-6.311153,6.168466,120
-171.168143414388,199.830329026427,5,279.087001997251,-5.74101,6.702345,120
-152.828474508973,214.182518189509,5,279.087002099544,-5.125894,7.18372,120
-133.291601341921,226.856877194511,5,279.087002181928,-4.470624,7.60882,120
-112.710568873538,237.754119591948,5,279.087001535756,-3.780333,7.974316,120
-91.2466016391017,246.788880235828,5,279.087002191209,-3.060427,8.277343,120
-69.0678407728303,253.890384004038,5,279.087001766648,-2.316548,8.515529,120
-46.3480268496539,259.00300022564,5,279.087001902349,-1.554521,8.687007,120
-23.2651388629491,262.086678471888,5,279.087001986425,-0.780317,8.790434,120
-3.34E-13,263.117262297134,5,279.087001962102,0,8.825,120
23.2651388629484,262.086678471888,5,279.087001986425,0.780317,8.790434,120
46.3480268496532,259.00300022564,5,279.087001902349,1.554521,8.687007,120
69.0678407728297,253.890384004038,5,279.087001766648,2.316548,8.515529,120
91.2466016391011,246.788880235828,5,279.087002191209,3.060427,8.277343,120
112.710568873537,237.754119591948,5,279.087001535755,3.780333,7.974316,120
133.29160134192,226.856877194511,5,279.087002181927,4.470624,7.60882,120
152.828474508972,214.182518189509,5,279.087002099543,5.125894,7.18372,120
171.168143414388,199.830329026428,5,279.087001997252,5.74101,6.702345,120
188.166941572972,183.912739683287,5,279.087001963002,6.311153,6.168466,120
203.691706407112,166.554442929925,5,279.087002001982,6.831856,5.586266,120
217.620822395355,147.891417528902,5,279.087001951121,7.299041,4.960305,120
229.845173765424,128.069863025931,5,279.087002166403,7.709048,4.295486,120
240.268999268618,107.2450544743,5,279.087002216372,8.058665,3.597018,120
248.810642339595,85.5801260649748,5,279.087002232995,8.345153,2.870373,120
255.403190765046,63.2447931910006,5,279.087001590261,8.566269,2.121242,120
259.99500085033,40.4140229570853,5,279.087001713179,8.720279,1.355494,120
262.550101977927,17.2666635491334,5,279.0870022715,8.805977,0.579127,120
263.048478388545,-6.01595679923997,5,279.087001945251,8.822693,-0.201776,120
261.486225977501,-29.2514502680118,5,279.087001722835,8.770295,-0.981099,120
257.875582878105,-52.2577982124797,5,279.087002063442,8.649193,-1.752736,120
252.244833592441,-74.8547770330022,5,279.087001681939,8.460337,-2.510643,120
244.638087420577,-96.8653699829881,5,279.087002047697,8.205205,-3.248882,120
235.114932923893,-118.117153855535,5,279.087002038809,7.885797,-3.96167,120
223.749971129354,-138.443649685899,5,279.087001857842,7.504614,-4.643425,120
210.632231131423,-157.685626888875,5,279.087001783078,7.064643,-5.288804,120
195.8644726696,-175.692350614927,5,279.087002146438,6.569329,-5.892753,120
179.562381144932,-192.322762553737,5,279.087002066665,6.022554,-6.45054,120
161.85366138147,-207.446585935154,5,279.087001497757,5.428601,-6.957796,120
142.8770372318,-220.945346071379,5,279.087002442369,4.792121,-7.410546,120
122.781164863411,-232.713298445797,5,279.087001745132,4.118102,-7.805246,120
101.723468238807,-242.658257078154,5,279.087002328583,3.411823,-8.138801,120
79.8689059118189,-250.702316676946,5,279.087001637044,2.678817,-8.408601,120
57.3886788005879,-256.782462921948,5,279.087001601726,1.924827,-8.61253,120
34.4588890600727,-260.851066096124,5,279.087002335799,1.155757,-8.748991,120
11.2591605600004,-262.8762542,5,279.087001558258,0.377634,-8.816917,120
-24.1172551599997,-274.8494983,5,290.786924888704,-0.771404,-8.791221,120
-48.3217654409889,-271.641115622949,5,290.786924829341,-1.5456,-8.688599,120
-72.1478515583802,-266.305419073147,5,290.786925432925,-2.307691,-8.517933,120
-95.4089233363278,-258.8841943032,5,290.786925221917,-3.05171,-8.280561,120
-117.922815418256,-249.435559445814,5,290.786925104188,-3.77183,-7.978341,120
-139.513213865659,-238.033509970948,5,290.786925139504,-4.462411,-7.61364,120
-160.011036932461,-224.767339202147,5,290.786924896684,-5.118046,-7.189314,120
-179.25575920162,-209.740939030188,5,290.786925172971,-5.733599,-6.708686,120
-197.09666871421,-193.071986300383,5,290.786925680294,-6.304251,-6.175519,120
-213.394047245979,-174.891021245217,5,290.786925326395,-6.825532,-5.593991,120
-228.020264488236,-155.340425179439,5,290.786925312333,-7.29336,-4.968654,120
-240.860777564164,-134.573305463604,5,290.786925045695,-7.704072,-4.304405,120
-251.815028053006,-112.752296468312,5,290.786924827447,-8.05445,-3.606448,120
-260.797229497225,-90.0482859291937,5,290.78692479894,-8.341751,-2.880247,120
-267.737039225403,-66.639076666991,5,290.786924644453,-8.563725,-2.13149,120
-272.580109229599,-42.7079941532523,5,290.786925103714,-8.718633,-1.36604,120
-275.288511783065,-18.4424508262774,5,290.786924978794,-8.805263,-0.589892,120
-275.841036465163,5.96752159936426,5,290.786924778192,-8.822936,0.190875,120
-274.233356267375,30.3307603357587,5,290.786925164053,-8.771513,0.970147,120
-270.478061479576,54.4564685823913,5,290.786924866222,-8.651398,1.741822,120
-264.604561091197,78.1557097207195,5,290.786925446576,-8.46353,2.499856,120
-256.658852479435,101.242886941027,5,290.786925584496,-8.209382,3.238312,120
-246.703161188168,123.537196714104,5,290.786924915017,-7.890944,3.951409,120
-234.81545361857,144.864044725112,5,290.786925336236,-7.510708,4.633561,120
-221.088826447743,165.056413180992,5,290.786925522307,-7.071654,5.279425,120
-205.630777556996,183.956168783544,5,290.786924842423,-6.57722,5.883945,120
-188.562364179421,201.415301125018,5,290.78692510014,-6.031277,6.442385,120
-170.017254859563,217.297081807908,5,290.786925069626,-5.438101,6.950373,120
-150.140682649632,231.477135211486,5,290.786925445283,-4.802337,7.40393,120
-129.088307740127,243.84441251955,5,290.786925348916,-4.128964,7.799505,120
-107.024998431991,254.302061381434,5,290.786925023067,-3.423257,8.133999,120
-84.1235399969335,262.768184395673,5,290.786925080288,-2.69074,8.404793,120
-60.5632815372549,269.176480476385,5,290.786925011316,-1.937152,8.609766,120
-36.5287314420922,273.476764079594,5,290.786925090593,-1.168393,8.747313,120
-12.2081124395311,275.635358223284,5,290.786925008202,-0.390484,8.816357,120
12.2081124395305,275.635358223284,5,290.786925008202,0.390484,8.816357,120
36.5287314420918,273.476764079594,5,290.786925090593,1.168393,8.747313,120
60.5632815372545,269.176480476385,5,290.786925011316,1.937152,8.609766,120
84.123539996933,262.768184395674,5,290.786925080288,2.69074,8.404793,120
107.024998431991,254.302061381434,5,290.786925023067,3.423257,8.133999,120
129.088307740126,243.84441251955,5,290.786925348916,4.128964,7.799505,120
150.140682649631,231.477135211487,5,290.786925445283,4.802337,7.40393,120
170.017254859562,217.297081807909,5,290.786925069627,5.438101,6.950373,120
188.56236417942,201.415301125019,5,290.786925100141,6.031277,6.442385,120
205.630777556995,183.956168783544,5,290.786924842422,6.57722,5.883945,120
221.088826447742,165.056413180992,5,290.786925522306,7.071654,5.279425,120
234.81545361857,144.864044725112,5,290.786925336236,7.510708,4.633561,120
246.703161188168,123.537196714104,5,290.786924915017,7.890944,3.951409,120
256.658852479435,101.242886941028,5,290.786925584496,8.209382,3.238312,120
264.604561091197,78.1557097207199,5,290.786925446576,8.46353,2.499856,120
270.478061479576,54.4564685823918,5,290.786924866222,8.651398,1.741822,120
274.233356267375,30.3307603357593,5,290.786925164053,8.771513,0.970147,120
275.841036465163,5.96752159936472,5,290.786924778192,8.822936,0.190875,120
275.288511783065,-18.442450826277,5,290.786924978794,8.805263,-0.589892,120
272.580109229599,-42.7079941532516,5,290.786925103714,8.718633,-1.36604,120
267.737039225403,-66.6390766669905,5,290.786924644453,8.563725,-2.13149,120
260.797229497226,-90.0482859291933,5,290.78692479894,8.341751,-2.880247,120
251.815028053006,-112.752296468311,5,290.786924827447,8.05445,-3.606448,120
240.860777564164,-134.573305463604,5,290.786925045695,7.704072,-4.304405,120
228.020264488237,-155.340425179439,5,290.786925312334,7.29336,-4.968654,120
213.39404724598,-174.891021245217,5,290.786925326395,6.825532,-5.593991,120
197.09666871421,-193.071986300382,5,290.786925680293,6.304251,-6.175519,120
179.255759201621,-209.740939030188,5,290.786925172971,5.733599,-6.708686,120
160.011036932461,-224.767339202146,5,290.786924896683,5.118046,-7.189314,120
139.513213865659,-238.033509970947,5,290.786925139503,4.462411,-7.61364,120
117.922815418256,-249.435559445814,5,290.786925104188,3.77183,-7.978341,120
95.4089233363283,-258.8841943032,5,290.786925221917,3.05171,-8.280561,120
72.1478515583806,-266.305419073146,5,290.786925432924,2.307691,-8.517933,120
48.3217654409894,-271.641115622949,5,290.786924829341,1.5456,-8.688599,120
24.1172551600001,-274.8494983,5,290.786924888704,0.771404,-8.791221,120
-12.4583610900007,-286.8227425,5,301.094972110635,-0.382959,-8.816687,120
-37.765858121205,-284.598377255808,5,301.094972048336,-1.16089,-8.748312,120
-62.7776260040603,-280.145437317056,5,301.094972342529,-1.929731,-8.611432,120
-87.2978077083643,-273.498791853974,5,301.094972266969,-2.68346,-8.40712,120
-111.134395616297,-264.710488056803,5,301.094972100462,-3.416177,-8.136975,120
-134.100735056357,-253.849343575308,5,301.09497211549,-4.122142,-7.803113,120
-156.016985920544,-241.000407635628,5,301.094972607068,-4.795829,-7.408147,120
-176.711530919446,-226.264295054204,5,301.094972033801,-5.431962,-6.955172,120
-196.022319447769,-209.756398363881,5,301.094972380293,-6.025559,-6.447733,120
-213.798136537032,-191.60598422169,5,301.094971859345,-6.571973,-5.889805,120
-229.899786958781,-171.955181173983,5,301.094971897959,-7.066924,-5.285756,120
-244.201185206075,-150.957866705312,5,301.094972736491,-7.506536,-4.640316,120
-256.590342818058,-128.778462286135,5,301.094972036171,-7.887369,-3.95854,120
-266.970245316269,-105.590645854836,5,301.094972067988,-8.206438,-3.245767,120
-275.259611885747,-81.5759918160868,5,301.094972161333,-8.461246,-2.507577,120
-281.393531852198,-56.9225492051826,5,301.094971757133,-8.649798,-1.749751,120
-285.323972971209,-31.8233691521617,5,301.094972215069,-8.770616,-0.978223,120
-287.020157549315,-6.4749931765499,5,301.094972431735,-8.822755,-0.199036,120
-286.468803451654,18.9240858497252,5,301.09497230994,-8.805807,0.58171,120
-283.674228108991,44.1749780196696,5,301.094972443481,-8.719904,1.357901,120
-278.658314709666,69.079953817579,5,301.0949724845,-8.565719,2.123459,120
-271.460340841203,93.4439924588408,5,301.094971900807,-8.34446,2.872389,120
-262.136670923421,117.07630901876,5,301.094972274277,-8.057858,3.598826,120
-250.760314841476,139.791848392078,5,301.094972025162,-7.708159,4.297082,120
-237.420356235005,161.4127343846,5,301.094971900431,-7.2981,4.96169,120
-222.2212549202,181.769662589667,5,301.094972116288,-6.830892,5.587445,120
-205.282028907273,200.703226142441,5,301.094972234561,-6.310195,6.169446,120
-186.735322418588,218.065163970534,5,301.094972414525,-5.740085,6.703137,120
-166.726367205455,233.719521766458,5,301.094972039109,-5.125027,7.184339,120
-145.411845297062,247.543716590774,5,301.09497240442,-4.469836,7.609283,120
-122.958662086933,259.429496769472,5,301.094971895818,-3.779645,7.974642,120
-99.5426393643435,269.283789569017,5,301.094972544611,-3.059856,8.277554,120
-75.3471385250616,277.029430011245,5,301.094971991512,-2.316107,8.515649,120
-50.561624742475,282.605765121081,5,301.094971875902,-1.554221,8.687061,120
-25.3801833425089,285.969128875427,5,301.094972705708,-0.780165,8.790447,120
1.45E-13,287.093184134124,5,301.094972228536,0,8.825,120
25.3801833425092,285.969128875427,5,301.094972705708,0.780165,8.790447,120
50.5616247424753,282.60576512108,5,301.094971875901,1.554221,8.687061,120
75.3471385250619,277.029430011245,5,301.094971991512,2.316107,8.515649,120
99.5426393643438,269.283789569016,5,301.09497254461,3.059856,8.277554,120
122.958662086933,259.429496769472,5,301.094971895818,3.779645,7.974642,120
145.411845297063,247.543716590774,5,301.094972404421,4.469836,7.609283,120
166.726367205455,233.719521766458,5,301.094972039109,5.125027,7.184339,120
186.735322418589,218.065163970534,5,301.094972414526,5.740085,6.703137,120
205.282028907273,200.703226142441,5,301.094972234561,6.310195,6.169446,120
222.221254920201,181.769662589667,5,301.094972116289,6.830892,5.587445,120
237.420356235005,161.4127343846,5,301.094971900431,7.2981,4.96169,120
250.760314841477,139.791848392078,5,301.094972025163,7.708159,4.297082,120
262.136670923421,117.07630901876,5,301.094972274277,8.057858,3.598826,120
271.460340841203,93.4439924588406,5,301.094971900807,8.34446,2.872389,120
278.658314709666,69.0799538175785,5,301.0949724845,8.565719,2.123459,120
283.674228108991,44.1749780196694,5,301.094972443481,8.719904,1.357901,120
286.468803451654,18.9240858497249,5,301.09497230994,8.805807,0.58171,120
287.020157549315,-6.47499317655032,5,301.094972431735,8.822755,-0.199036,120
285.323972971209,-31.8233691521619,5,301.094972215069,8.770616,-0.978223,120
281.393531852198,-56.9225492051829,5,301.094971757133,8.649798,-1.749751,120
275.259611885747,-81.5759918160872,5,301.094972161333,8.461246,-2.507577,120
266.970245316269,-105.590645854836,5,301.094972067988,8.206438,-3.245767,120
256.590342818058,-128.778462286135,5,301.094972036171,7.887369,-3.95854,120
244.201185206074,-150.957866705312,5,301.09497273649,7.506536,-4.640316,120
229.899786958781,-171.955181173983,5,301.094971897959,7.066924,-5.285756,120
213.798136537032,-191.605984221691,5,301.094971859345,6.571973,-5.889805,120
196.022319447768,-209.756398363881,5,301.094972380292,6.025559,-6.447733,120
176.711530919446,-226.264295054204,5,301.094972033801,5.431962,-6.955172,120
156.016985920544,-241.000407635628,5,301.094972607068,4.795829,-7.408147,120
134.100735056357,-253.849343575308,5,301.09497211549,4.122142,-7.803113,120
111.134395616297,-264.710488056803,5,301.094972100462,3.416177,-8.136975,120
87.297807708364,-273.498791853974,5,301.094972266969,2.68346,-8.40712,120
62.7776260040601,-280.145437317056,5,301.094972342529,1.929731,-8.611432,120
37.7658581212047,-284.598377255808,5,301.094972048335,1.16089,-8.748312,120
12.4583610900004,-286.8227425,5,301.094972110635,0.382959,-8.816687,120
-26.31578947,-301.0702341,5,315.126224094562,-0.768441,-8.79148,120
-52.8327259444779,-297.564295078784,5,315.126223976535,-1.542756,-8.689104,120
-78.9358201162879,-291.727514881657,5,315.126223634643,-2.304986,-8.518666,120
-104.420604689721,-283.605613401236,5,315.126223941955,-3.049161,-8.2815,120
-129.08745562982,-273.262210039144,5,315.12622367754,-3.769452,-7.979465,120
-152.743155830896,-260.778325370949,5,315.126223957873,-4.460216,-7.614926,120
-175.20240859914,-246.251746506534,5,315.126223492414,-5.116044,-7.190739,120
-196.289289094112,-229.796261117073,5,315.126223690529,-5.731797,-6.710226,120
-215.838622359871,-211.540766128543,5,315.126224382099,-6.302652,-6.177151,120
-233.697277151537,-191.628258063408,5,315.126224355692,-6.824138,-5.595691,120
-249.725365422649,-170.214712939225,5,315.126223991617,-7.292171,-4.970399,120
-263.797338077663,-147.46786449799,5,315.126224091277,-7.703083,-4.306174,120
-275.802968406476,-123.56589033643,5,315.126223775516,-8.053657,-3.608218,120
-285.648215497675,-98.6960162288839,5,315.126224306292,-8.341145,-2.881999,120
-293.255960867333,-73.0530495751907,5,315.126224256959,-8.563297,-2.133205,120
-298.566612533292,-46.8378534612035,5,315.126224400779,-8.718372,-1.367701,120
-301.538571803173,-20.2557732846983,5,315.126223918076,-8.805156,-0.591484,120
-302.148559119736,6.48497172896199,5,315.126224007519,-8.822968,0.189366,120
-300.391796411226,33.1749195220538,5,315.12622417316,-8.771669,0.968733,120
-296.282044518324,59.6050059349046,5,315.126224204271,-8.651661,1.740512,120
-289.85149540456,85.5682023195456,5,315.126224252377,-8.463884,2.498657,120
-281.150519994489,110.861137209062,5,315.126224108883,-8.209809,3.23723,120
-270.24727361485,135.285689339999,5,315.126224207941,-7.891426,3.950445,120
-257.227162129292,158.650539549568,5,315.126223792218,-7.511229,4.632717,120
-242.192172948494,180.772669391545,5,315.12622368356,-7.072196,5.2787,120
-225.260076155903,201.478794732088,5,315.126223970841,-6.577766,5.883334,120
-206.563502006731,220.606723096041,5,315.126223919858,-6.031812,6.441884,120
-186.248902026233,238.006624131516,5,315.126223616024,-5.43861,6.949975,120
-164.475401845037,253.542203241141,5,315.126224302449,-4.802807,7.403625,120
-141.413554757355,267.091769186822,5,315.126223811155,-4.129384,7.799283,120
-117.244005765542,278.549187305416,5,315.126224413845,-3.423614,8.133848,120
-92.1560765756103,287.824710868696,5,315.126223649601,-2.691028,8.404701,120
-66.3462826275564,294.845684075522,5,315.126223534511,-1.937362,8.609719,120
-40.0167937766712,299.557111169629,5,315.126223752839,-1.168521,8.747296,120
-13.3738506834417,301.922087225091,5,315.126223848597,-0.390527,8.816355,120
13.3738506834416,301.922087225091,5,315.126223848597,0.390527,8.816355,120
40.0167937766711,299.557111169629,5,315.126223752839,1.168521,8.747296,120
66.3462826275563,294.845684075522,5,315.126223534511,1.937362,8.609719,120
92.1560765756103,287.824710868696,5,315.126223649601,2.691028,8.404701,120
117.244005765542,278.549187305416,5,315.126224413845,3.423614,8.133848,120
141.413554757355,267.091769186822,5,315.126223811155,4.129384,7.799283,120
164.475401845037,253.542203241141,5,315.126224302449,4.802807,7.403625,120
186.248902026233,238.006624131516,5,315.126223616024,5.43861,6.949975,120
206.563502006731,220.606723096041,5,315.126223919858,6.031812,6.441884,120
225.260076155903,201.478794732088,5,315.126223970841,6.577766,5.883334,120
242.192172948494,180.772669391545,5,315.12622368356,7.072196,5.2787,120
257.227162129292,158.650539549568,5,315.126223792218,7.511229,4.632717,120
270.24727361485,135.285689339999,5,315.126224207941,7.891426,3.950445,120
281.150519994489,110.861137209062,5,315.126224108883,8.209809,3.23723,120
289.85149540456,85.5682023195456,5,315.126224252377,8.463884,2.498657,120
296.282044518324,59.6050059349047,5,315.126224204272,8.651661,1.740512,120
300.391796411226,33.1749195220538,5,315.12622417316,8.771669,0.968733,120
302.148559119736,6.48497172896222,5,315.126224007519,8.822968,0.189366,120
301.538571803173,-20.2557732846983,5,315.126223918076,8.805156,-0.591484,120
298.566612533292,-46.8378534612035,5,315.126224400779,8.718372,-1.367701,120
293.255960867333,-73.0530495751907,5,315.126224256959,8.563297,-2.133205,120
285.648215497675,-98.6960162288839,5,315.126224306292,8.341145,-2.881999,120
275.802968406476,-123.56589033643,5,315.126223775516,8.053657,-3.608218,120
263.797338077663,-147.46786449799,5,315.126224091277,7.703083,-4.306174,120
249.725365422649,-170.214712939225,5,315.126223991617,7.292171,-4.970399,120
233.697277151537,-191.628258063408,5,315.126224355692,6.824138,-5.595691,120
215.838622359871,-211.540766128543,5,315.126224382099,6.302652,-6.177151,120
196.289289094112,-229.796261117074,5,315.12622369053,5.731797,-6.710226,120
175.20240859914,-246.251746506534,5,315.126223492414,5.116044,-7.190739,120
152.743155830896,-260.778325370949,5,315.126223957873,4.460216,-7.614926,120
129.08745562982,-273.262210039144,5,315.12622367754,3.769452,-7.979465,120
104.420604689721,-283.605613401236,5,315.126223941955,3.049161,-8.2815,120
78.9358201162879,-291.727514881657,5,315.126223634643,2.304986,-8.518666,120
52.8327259444779,-297.564295078784,5,315.126223976535,1.542756,-8.689104,120
26.31578947,-301.0702341,5,315.126224094562,0.768441,-8.79148,120
-14.7235176499995,-315.3177258,5,327.678972427567,-0.411628,-8.815395,120
-42.5121552770575,-312.785496513782,5,327.678972436947,-1.18852,-8.744601,120
-69.9685954196278,-307.80910615295,5,327.678972513787,-1.956125,-8.605475,120
-96.8782886085313,-300.427441110089,5,327.678972051644,-2.708444,-8.399105,120
-123.030957751783,-290.698183018664,5,327.678972343594,-3.439599,-8.127102,120
-148.222241276899,-278.697358018562,5,327.678972259674,-4.143876,-7.791593,120
-172.255290048299,-264.518742674409,5,327.678972343256,-4.815772,-7.395199,120
-194.942305581186,-248.27313118895,5,327.678972762905,-5.450037,-6.941017,120
-216.106007532057,-230.087469637589,5,327.678972550162,-6.041715,-6.432597,120
-235.581018998595,-210.103863989355,5,327.678972653994,-6.586181,-5.873912,120
-253.215158803973,-188.478469665776,5,327.678972522764,-7.079182,-5.269327,120
-268.870630667426,-165.380271314853,5,327.678972673302,-7.516865,-4.623566,120
-282.425099968712,-140.989762335203,5,327.678972500321,-7.89581,-3.941676,120
-293.772649692424,-115.497534468777,5,327.678972618305,-8.213055,-3.228986,120
-302.824608082243,-89.1027884833555,5,327.67897206125,-8.466123,-2.491063,120
-309.510241537693,-62.011777582592,5,327.678972438477,-8.653034,-1.733675,120
-313.777307338976,-34.4361957070731,5,327.678972647742,-8.772329,-0.962739,120
-315.592461880808,-6.59152332050716,5,327.678972289429,-8.823076,-0.18428,120
-314.941521225235,21.3046563926515,5,327.678972789888,-8.804877,0.595618,120
-311.829571937426,49.0343577606077,5,327.678972535901,-8.717876,1.370862,120
-306.280931338359,76.3808960027382,5,327.678972056028,-8.562752,2.135395,120
-298.338957484978,103.130580442711,5,327.678972975405,-8.340716,2.88324,120
-288.065710362685,129.074384325146,5,327.678972821555,-8.053505,3.608556,120
-275.541466937665,154.009578187571,5,327.678972242536,-7.703363,4.305674,120
-260.864093858497,177.741314024228,5,327.678972480434,-7.293025,4.969146,120
-244.148282708895,200.084147862771,5,327.678972324255,-6.825698,5.593789,120
-225.524653787427,220.863488856205,5,327.67897207993,-6.305034,6.174721,120
-205.13873541745,239.916963566571,5,327.67897250962,-5.735101,6.707402,120
-183.149826763105,257.095684779653,5,327.678972287908,-5.120353,7.187671,120
-159.729753037534,272.265414935945,5,327.67897207829,-4.465594,7.611774,120
-135.061522830338,285.307615086636,5,327.678972142734,-3.77594,7.976397,120
-109.337898046157,296.120371177874,5,327.678972644454,-3.056779,8.278691,120
-82.7598876291285,304.619190425173,5,327.678972572227,-2.313733,8.516294,120
-55.5351768435183,310.737661554941,5,327.678972717884,-1.552607,8.687349,120
-27.8765043844111,314.427973753895,5,327.678972504013,-0.779348,8.79052,120
-2.61E-13,315.661290271192,5,327.678972513323,0,8.825,120
27.8765043844107,314.427973753895,5,327.678972504013,0.779348,8.79052,120
55.5351768435179,310.737661554941,5,327.678972717884,1.552607,8.687349,120
82.7598876291282,304.619190425173,5,327.678972572227,2.313733,8.516294,120
109.337898046156,296.120371177874,5,327.678972644454,3.056779,8.278691,120
135.061522830337,285.307615086636,5,327.678972142734,3.77594,7.976397,120
159.729753037533,272.265414935945,5,327.678972078289,4.465594,7.611774,120
183.149826763105,257.095684779653,5,327.678972287908,5.120353,7.187671,120
205.13873541745,239.916963566571,5,327.67897250962,5.735101,6.707402,120
225.524653787427,220.863488856205,5,327.67897207993,6.305034,6.174721,120
244.148282708895,200.084147862772,5,327.678972324256,6.825698,5.593789,120
260.864093858497,177.741314024228,5,327.678972480434,7.293025,4.969146,120
275.541466937665,154.009578187572,5,327.678972242537,7.703363,4.305674,120
288.065710362685,129.074384325146,5,327.678972821555,8.053505,3.608556,120
298.338957484978,103.130580442711,5,327.678972975405,8.340716,2.88324,120
306.280931338359,76.3808960027385,5,327.678972056028,8.562752,2.135395,120
311.829571937426,49.0343577606082,5,327.678972535902,8.717876,1.370862,120
314.941521225235,21.304656392652,5,327.678972789888,8.804877,0.595618,120
315.592461880808,-6.59152332050663,5,327.678972289429,8.823076,-0.18428,120
313.777307338976,-34.4361957070726,5,327.678972647742,8.772329,-0.962739,120
309.510241537693,-62.0117775825915,5,327.678972438477,8.653034,-1.733675,120
302.824608082243,-89.1027884833552,5,327.67897206125,8.466123,-2.491063,120
293.772649692424,-115.497534468776,5,327.678972618304,8.213055,-3.228986,120
282.425099968712,-140.989762335203,5,327.678972500321,7.89581,-3.941676,120
268.870630667426,-165.380271314853,5,327.678972673302,7.516865,-4.623566,120
253.215158803973,-188.478469665775,5,327.678972522764,7.079182,-5.269327,120
235.581018998595,-210.103863989355,5,327.678972653994,6.586181,-5.873912,120
216.106007532057,-230.087469637589,5,327.678972550162,6.041715,-6.432597,120
194.942305581186,-248.273131188949,5,327.678972762904,5.450037,-6.941017,120
172.2552900483,-264.518742674409,5,327.678972343257,4.815772,-7.395199,120
148.2222412769,-278.697358018562,5,327.678972259674,4.143876,-7.791593,120
123.030957751783,-290.698183018664,5,327.678972343594,3.439599,-8.127102,120
96.8782886085315,-300.427441110089,5,327.678972051644,2.708444,-8.399105,120
69.968595419628,-307.80910615295,5,327.678972513787,1.956125,-8.605475,120
42.512155277058,-312.785496513782,5,327.678972436947,1.18852,-8.744601,120
14.7235176500001,-315.3177258,5,327.678972427567,0.411628,-8.815395,120
-29.7135243199996,-330.7692308,5,343.121659342548,-0.789584,-8.789606,120
-58.8202901644322,-326.85065555466,5,343.121659136433,-1.563045,-8.685477,120
-87.4670375856799,-320.375865051542,5,343.121658946975,-2.324282,-8.513421,120
-115.42972770972,-311.395496968724,5,343.121658567005,-3.067341,-8.274784,120
-142.489671499439,-299.979784464755,5,343.121659133277,-3.786411,-7.971431,120
-168.435240065573,-286.218006903115,5,343.121658641222,-4.475868,-7.605737,120
-193.063519762048,-270.217791621181,5,343.12165909768,-5.130321,-7.180559,120
-216.181899121629,-252.104272204389,5,343.121658585395,-5.744651,-6.699225,120
-237.609575220872,-232.019109848512,5,343.121658560867,-6.314054,-6.165497,120
-257.178967693475,-210.119385463734,5,343.12165887024,-6.834076,-5.58355,120
-274.737029333403,-186.576371185088,5,343.121658638453,-7.30065,-4.957937,120
-290.146443037879,-161.574190896955,5,343.121658719259,-7.710128,-4.293548,120
-303.286695729279,-135.308380247326,5,343.121658514112,-8.059307,-3.595581,120
-314.055020857038,-107.984357413583,5,343.12165884095,-8.345456,-2.869493,120
-322.367202108524,-79.8158165795523,5,343.121659270027,-8.566337,-2.120964,120
-328.158232043247,-51.0230566880246,5,343.121658746328,-8.720224,-1.355847,120
